tweets,sentiment
"['tinjau', 'vaksinasi', 'massal', 'stadion']",1.0
"['lancong', 'vaksinasi', 'penuh', 'karantina']",1.0
"['tinjau', 'vaksinasi', 'covid', 'rudi', 'ayo', 'sukses', 'laku', 'tertib']",1.0
"['karyawan', 'favehotel', 'kuta', 'kartika', 'plaza', 'terima', 'vaksinasi', 'covid']",1.0
"['yasin', 'target', 'juta', 'jiwa', 'vaksinasi', 'covid']",1.0
"['coba', 'cari', 'info', 'ibadah', 'ormas', 'kang', 'vaksinasi']",1.0
['ikhtiar'],1.0
"['jalan', 'selidik', 'kelas', 'barangkali', 'analisis', 'data', 'statistik', 'utm', 'jasa', 'warga', 'sosial', 'media', 'selesai', 'vaksinasi', 'covid', 'isi', 'form', 'sebar', 'ye', 'jasa', 'kenang']",1.0
"['vaksinasi', 'covid', 'warga', 'sasar', 'pulau', 'ribu', 'gencar']",1.0
"['kuansing', 'apresiasi', 'rapp', 'usaha', 'kuansing', 'laku', 'vaksinasi', 'covid']",1.0
"['harap', 'program', 'vaksinasi', 'juta', 'capai']",1.0
"['agnez', 'bangun', 'klinik', 'rumah', 'sakit', 'lapang', 'bantu', 'lancar', 'program', 'vaksinasi', 'covid', 'klinik', 'bangun', 'ag', 'peduli', 'diri', 'daerah', 'ancol', 'jakarta', 'utara']",1.0
"['vaksinasi', 'covid', 'aceh', 'utara', 'gampong', 'seureuke', 'langkah', 'aceh', 'utara']",1.0
"['indonesia', 'kejar', 'target', 'vaksinasi', 'amburadul']",0.0
"['salut', 'sadar', 'warga', 'antusias', 'antri', 'ikut', 'vaksinasi', 'covid', 'massal', 'moga', 'klaster']",1.0
"['kemaren', 'protes', 'vaksinasi', 'mall', 'ac', 'sentral']",0.0
"['kasi', 'propam', 'metro', 'tangerang', 'kota', 'kompol', 'murodih', 'anggota', 'propam', 'laksana', 'vaksin', 'covod', 'klinik', 'metro', 'tamgerang', 'kota']",0.0
"['salah', 'vaksinasi', 'sebab', 'varian', 'covid', 'lengkap']",1.0
"['terjun', 'pantau', 'vaksin', 'sektor', 'transportasi', 'beliau', 'amat', 'frame', 'giat', 'vaksinasi', 'ponakan', 'kang', 'emil']",1.0
"['vaksinasi', 'ga', 'surat', 'domisili', 'tapiii', 'priuk']",1.0
"['monitoring', 'aman', 'vaksinasi', 'covid', 'paya', 'lombang', 'tebing', 'sergei']",1.0
"['vaksinasi', 'patuh', 'protokol', 'sehat', 'hindar', 'virus', 'corona']",1.0
"['benda', 'pam', 'kam', 'vaksinasi', 'massal', 'tangerang', 'benda', 'metro', 'tangerang', 'kota', 'laksana', 'aman', 'giat', 'vaksin', 'ada', 'titik', 'kantor', 'gor', 'benda', 'smpn', 'post', 'benda']",1.0
"['edar', 'video', 'antre', 'vaksinasi']",1.0
"['jenderal', 'sigit', 'menteri', 'sehat', 'ri', 'kepala', 'bnpb', 'letjen', 'ganip', 'warsito', 'tinjau', 'giat', 'vaksinasi', 'potret']",1.0
"['tinjau', 'vaksinasi', 'massal', 'stadion', 'target', 'herd', 'immunity', 'bogor', 'capai', 'agustus']",1.0
"['cari', 'vaksin', 'available', 'banyak', 'kuota', 'full', 'cari', 'mandiri', 'nunggu', 'gilir', 'kantor', 'coba', 'ktp', 'non', 'dki', 'sentra', 'vaksinasi', 'faskes', 'mana']",0.0
"['vaksinasi', 'covid', 'warga', 'sasar', 'pulau', 'ribu', 'gencar', 'berita', 'jakarta']",0.0
"['cr', 'website', 'camat', 'daftar', 'web']",1.0
"['menkes', 'pasti', 'tambah', 'ribu', 'dosis', 'vaksin', 'covid', 'capai', 'target', 'baca', 'lengkap', 'klik']",1.0
"['provinsi', 'jawa', 'barat', 'gelar', 'vaksinasi', 'massal', 'stadion', 'jawa', 'barat', 'target', 'ribu', 'warga', 'raya', 'ikut', 'vaksinasi', 'massal']",0.0
"['nyanyi', 'agnez', 'diri', 'klinik', 'rumah', 'sakit', 'lapang', 'bantu', 'lancar', 'program', 'vaksinasi', 'covid', 'klinik', 'bangun', 'ag', 'peduli', 'diri', 'daerah', 'ancol', 'jakarta', 'utara']",1.0
"['dukung', 'sukses', 'vaksinasi', 'barat', 'koramil', 'barat', 'aman', 'laksana', 'vaksinasi', 'bentuk', 'dukung', 'sukses', 'program', 'tanggulang', 'sebar', 'covid', 'pandemi', 'ekonomi', 'indonesia', 'kmbali', 'pulih']",1.0
"['harap', 'program', 'juta', 'vaksinasi', 'covid']",1.0
"['mpm', 'rent', 'vaksinasi', 'kerja', 'transportasi']",1.0
"['sempat', 'bincang', 'konferensi', 'video', 'wakil', 'ada', 'vaksinasi', 'permata', 'jonggol', 'emc', 'sentul', 'bina', 'husada', 'cimandala', 'citeureup', 'karadenan']",1.0
"['dasar', 'informasi', 'unggah', 'akun', 'instagram', 'giat', 'vaksinasi', 'stadion', 'kota', 'sorot', 'tugas', 'kewalahan', 'atur', 'antre', 'calon', 'terima', 'vaksin', 'patuh', 'protokol', 'sehat']",1.0
"['vaksinasi', 'covid', 'cepat']",1.0
"['yampun', 'target', 'vaksinasi', 'juta', 'hariiii', 'seindonesiaa', 'hari', 'daku', 'capek', 'mangat', 'je', 'ye']",1.0
"['karyawan', 'vaksinasi', 'outlet', 'buka', 'jam', 'siang', 'food', 'korea', 'indonesia']",1.0
"['jawa', 'barat', 'bupati', 'bogor', 'vaksinasi', 'ada', 'bogor', 'stadion', 'rumah', 'sakit', 'bogor']",1.0
"['pagi', 'tinjau', 'vaksinasi', 'massal', 'stasiun', 'bogor', 'menghimbau', 'cepat', 'vaksinasi', 'dilakukab', 'interaksi', 'mobilitas', 'stasiun', 'labuh', 'indonesia', 'sehat']",1.0
"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0
"['komen', 'cari', 'tau', 'vaksinasi', 'biar', 'liat', 'sok', 'pandai', 'oke', 'pandai']",1.0
"['personil', 'tebing', 'koramil', 'puskesmas', 'tebing', 'syahbandar', 'paya', 'pasir', 'tebing', 'syahbandar', 'serdang', 'bedagai', 'monitoring', 'aman', 'vaksinasi', 'covid', 'tahap', 'gebyar', 'guru', 'masyarakat', 'tebing', 'syahbandar']",1.0
"['pasti', 'sisa', 'dana', 'covid', 'laksana', 'prog', 'vaksinasi', 'segeramenyeluruh', 'pasti', 'laksana', 'prokes', 'dukung', 'penuh', 'logistik', 'butuh', 'perlkp', 'prokes', 'masy', 'bantu', 'butuh', 'asupan', 'nutrisi', 'masy', 'upaya', 'tingkat', 'imunitas']",1.0
"['vaksinasi', 'stasiun', 'bogor', 'untuk', 'guna', 'rel', 'listrik', 'krl', 'laku', 'ekonomi', 'stasiun', 'masyarakat', 'vaksin', 'vaksin', 'astrazeneca']",1.0
"['serentak', 'indramayu', 'gelar', 'vaksinasi']",1.0
"['dosen', 'karyawan', 'institut', 'teknologi', 'dirgantara', 'adisutjipto', 'jalan', 'vaksinasi', 'covid']",1.0
"['feed', 'instagram', 'kini', 'angkat', 'giat', 'tinjau', 'vaksinasi', 'socmed', 'temen', 'antusias', 'bagi', 'alam', 'vaksin', 'dapetinnya', 'kompak', 'bareng']",1.0
"['vaksinasi', 'pusat', 'stadion', 'antri', 'ga', 'pkm', 'dekat', 'akses', 'mudah', 'transportnya', 'murah', 'antri', 'pecah']",1.0
"['ragu', 'vaksinasi', 'covid', 'vaksin', 'astrazeneca', 'aman']",0.0
"['sempat', 'bincang', 'konferensi', 'video', 'wakil', 'rumah', 'sakit', 'ada', 'vaksinasi']",1.0
"['vaksin', 'covid', 'gratis', 'lokasi', 'vaksinasi', 'rumkitlap', 'agp', 'pasir', 'putih', 'ancol', 'sentra', 'vaksinasi', 'mal', 'artha', 'gading', 'syarat', 'ketentuanny']",1.0
"['anggota', 'kodim', 'bangli', 'dukung', 'giat', 'vaksinasi', 'wilayah']",1.0
"['banjar', 'laksana', 'vaksinasi', 'guru', 'lansia']",1.0
"['anggota', 'sukses', 'vaksinasi', 'hari', 'momentum']",1.0
"['tanggal', 'wib', 'selesai', 'pendopo', 'kalurahan', 'sitimulyo', 'personel', 'piyungan', 'laksana', 'aman', 'monitoring', 'vaksinasi', 'vaksinasi', 'untuk', 'anggota', 'linmas', 'kapanewon', 'piyungan', 'urus', 'ponpes', 'icbb']",0.0
"['cepat', 'vaksinasi', 'pacu', 'lomba', 'hadir', 'varian', 'varian', 'covid', 'moga', 'capai', 'cepat', 'kebal', 'masyarakat', 'vaksin', 'aamiin']",1.0
"['damping', 'inspeksi', 'cepat', 'vaksinasi', 'masal', 'stasiun', 'kota', 'bogor', 'stadion', 'bogor', 'stadion', 'jawa', 'barat', 'arah', 'vaksinasi', 'masal', 'stadion']",1.0
"['upaya', 'dukung', 'program', 'tanggulang', 'pandemi', 'covid', 'kebal', 'tubuh', 'masyarakat', 'wbp', 'rumah', 'tahan', 'negara', 'rutan', 'kelas', 'cipinang', 'selenggara', 'vaksinasi', 'covid', 'warga', 'bina']",1.0
"['tanggamus', 'laksana', 'vaksinasi', 'lansia', 'hari', 'momentum']",1.0
"['jawa', 'barat', 'bupati', 'bogor', 'vaksinasi', 'ada', 'bogor']",1.0
"['sasar', 'vaksinasi', 'bogor', 'sebar']",1.0
"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat']",1.0
"['pemkot', 'tangerang', 'gandeng', 'gencar', 'vaksinasi', 'kota', 'tangerang']",1.0
"['vaksinasi', 'lansia', 'maron', 'loano', 'ters', 'lanjut']",1.0
"['vaksin', 'merah', 'putih', 'sunti', 'tiga', 'booster', 'vaksinasi']",1.0
"['vaksin', 'siap', 'ktp', 'perhati', 'jaga', 'jarak', 'pakai']",1.0
"['canang', 'ajar', 'tatap', 'muka', 'ptm', 'batas', 'beri', 'vaksinasi', 'guru', 'target', 'vaksinasi', 'covid', 'tenaga', 'didik', 'capai', 'target']",1.0
"['vaksinasi', 'kebal', 'cegah', 'gejala', 'berat', 'infeksi', 'ga', 'patuh', 'lockdown', 'dana', 'batas', 'mustahil', 'ppkm', 'mikro', 'nasehat', 'science']",1.0
"['ratus', 'difabel', 'terima', 'vaksinasi', 'covid', 'yogyakarta']",1.0
"['tahniah', 'lancar', 'proses', 'vaksinasi', 'spice', 'nang', 'efisien', 'vaksin']",1.0
"['ketua', 'jaman', 'sumsel', 'dukung', 'juta', 'vaksinasi']",1.0
"['grab', 'fasilitas', 'akses', 'vaksinasi', 'sandang', 'disabilitas', 'diy']",1.0
"['pantau', 'kembang', 'pandemi', 'dashboard', 'vaksinasi', 'saji', 'informasi', 'aktual', 'covid', 'indonesia']",1.0
"['deras', 'serta', 'kencang', 'landa', 'kawasan', 'timur', 'kota', 'terjang', 'tenda', 'vaksinasi', 'massal', 'stadion']",1.0
"['kenal', 'artis', 'internasional', 'peduli', 'agnez', 'covid', 'tanah', 'air', 'patut', 'acung', 'jempol', 'pandemi', 'agnez', 'diri', 'klinik', 'vaksinasi', 'gratis', 'masyarakat', 'rumah', 'sakit', 'lapang', 'rumkitlap', 'ancol', 'mal', 'artha', 'gading']",1.0
"['bangga', 'banget', 'peduli', 'masyarakat', 'bangun', 'klinik', 'vaksinasi', 'covid', 'bagi', 'makan', 'gratis']",1.0
"['enam', 'daerah', 'papua', 'henti', 'laksana', 'vaksinasi', 'covid']",0.0
"['aduh', 'tenda', 'vaksinasi']",1.0
"['moga', 'vaksinasi', 'massal', 'cepat', 'bentuk', 'herb', 'immunity']",1.0
"['rawasari', 'jakarta', 'pusat', 'sentra', 'vaksinasi', 'cempaka', 'putih', 'apartement', 'green', 'pramuka']",0.0
"['wakil', 'wali', 'kota', 'jakarta', 'pusat', 'irwandi', 'camat', 'cempaka', 'putih', 'lurah', 'rawasari', 'kepala', 'cempaka', 'putih', 'unjung', 'sentra', 'vaksinasi', 'dinamis', 'apartemen', 'green', 'pramuka']",0.0
"['vaksinasi', 'gratis', 'panti', 'waluyo', 'sawah', 'rkz', 'malang', 'monggo', 'ayo', 'vaksin']",1.0
"['wakil', 'wali', 'kota', 'yana', 'mulyana', 'didmpingi', 'kepala', 'elly', 'wasliah', 'monitoring', 'laksana', 'vaksinasi', 'covid', 'pegawai', 'retail', 'toko', 'swalayan', 'kota', 'kerja', 'aprindo']",1.0
"['vaksinasi', 'masal', 'kapolres', 'ende', 'vaksin', 'sedia', 'vial', 'total', 'terima', 'vaksin']",1.0
"['pesta', 'kembang', 'ada', 'selasa', 'malam', 'lokasi', 'negara', 'new', 'york', 'amerika', 'serikat', 'pesta', 'kembang', 'raya', 'capai', 'vaksinasi']",1.0
"['cepat', 'vaksinasi', 'interaksi']",1.0
"['jabat', 'kaya', 'gin', 'dpr', 'bingung', 'warga', 'ragu', 'ragu', 'vaksinasi', 'republik', 'hompimpah', 'vaksinasi', 'rabies', 'genting']",0.0
"['tunda', 'sempat', 'vaksinasi', 'kabar', 'warga', 'usia', 'ktp', 'jakarta', 'non', 'jakarta', 'domisili', 'jakarta', 'pemprov', 'dki', 'jakarta', 'buka', 'peluang', 'vaksinasi', 'gratis']",1.0
"['sandang', 'disabilitas', 'lansia', 'yogyakarta', 'vaksinasi', 'gor', 'uny']",1.0
"['ayo', 'vaksinasi', 'covid', 'disiplin', 'protokol', 'sehat', 'cegah', 'sebar', 'covid']",1.0
"['vaksin', 'takut', 'alergi', 'kambuh', 'vaksinasi']",0.0
"['dukung', 'program', 'forkompimda', 'mamuju', 'gelar', 'vaksinasi', 'massal']",1.0
"['lonjak', 'bor', 'rujuk', 'covid', 'jakarta', 'lonjak', 'level', 'persen', 'target', 'vaksinasi', 'dki', 'juta', 'agustus', 'rusun', 'nagrak', 'siap', 'isolasi']",1.0
"['ngurusin', 'gamau', 'vaksinasi', 'mending', 'ngurusin', 'gak', 'bagi', 'liat', 'buka', 'rame', 'full', 'book']",1.0
"['apa', 'varian', 'ga', 'anggap', 'enteng', 'solusi', 'vaksinasi', 'ppkm', 'stop', 'terbang', 'negeri', 'fokus', 'tangan', 'negeri', 'dhe']",1.0
"['trendline', 'positif', 'growth', 'capai', 'target', 'harap', 'rkp', 'pa', 'rapbn', 'fondasi', 'pulih', 'ekonomi', 'kendali', 'covid', 'vaksinasi', 'rata', 'spending', 'better', 'sesuai', 'outcome', 'capai', 'ibas']",1.0
"['info', 'vaksinasi', 'program']",0.0
"['moga', 'mudah', 'vaksinasi', 'mama', 'nnt', 'aamiin']",1.0
"['ktp', 'dki', 'layan', 'vaksinasi', 'covid', 'anak', 'budi', 'asih', 'dewi', 'sartika', 'vaksin', 'antri', 'total', 'gak', 'sampe', 'jam', 'observasi', 'mnt', 'pasca', 'vaksin', 'kelar']",1.0
"['kamar', 'dagang', 'industri', 'indonesia', 'kadin', 'tutup', 'daftar', 'vaksinasi', 'gotong', 'royong', 'wakil', 'ketua', 'kadin', 'shinta', 'wijaya', 'sebut', 'demand', 'minta', 'stok', 'vaksin', 'program', 'tip']",1.0
"['sembako', 'gratis', 'serta', 'vaksinasi', 'covid', 'sembako', 'gratis', 'serta', 'vaksinasi', 'covid', 'lmk', 'ancol', 'bagi', 'sembako', 'gratis', 'serta', 'vaksinasi', 'upaya', 'dorong', 'minat', 'warga', 'ikut', 'program', 'vaksin', 'covid']",1.0
"['paspor', 'vaksin', 'jepang', 'harap', 'terbit']",1.0
"['damping', 'tinjau', 'vaksinasi', 'massal', 'stasiun', 'stadion', 'tinjau', 'stan', 'daftar', 'periksa', 'sunti', 'gelar', 'telekonferensi', 'rumah', 'sakit']",0.0
"['vaksinasi', 'massal', 'membludak', 'serta', 'cilegon', 'rela', 'antre', 'subuh', 'via']",1.0
"['kembang', 'pandemi', 'negara', 'bagus', 'mayoritas', 'vaksinasi', 'hari', 'turun', 'lepas', 'rem', 'datang', 'negara', 'wadidaw', 'hancur', 'usaha', 'tangan', 'covid', 'negara']",0.0
"['tampak', 'detik', 'detik', 'prosesi', 'vaksinasi', 'masyarakat', 'stadion', 'gedebage', 'kota', 'jakartakeras']",1.0
"['masyarakat', 'hadir', 'jaga', 'jarak', 'pakai']",1.0
"['babelan', 'puskes', 'babelan', 'laksana', 'giat', 'operasi', 'manusia', 'rangka', 'bhakti', 'sehat', 'negeri', 'vaksinasi', 'tahap', 'tenaga', 'didik', 'guru', 'babelan', 'rincian', 'sbb', 'hadir', 'vaksin', 'vaksin', 'alas', 'sehat']",1.0
"['kemaren', 'gajadi', 'vaksin', 'kuota', 'batas', 'jaktim', 'kesel', 'pagi', 'jakut', 'jam', 'sampe', 'keluh', 'tangan', 'gel', 'gel', 'kaki', 'gel', 'moga', 'gaada', 'efek', 'samping', 'sampe', 'demam', 'amin']",0.0
"['putus', 'rantai', 'covid', 'curug', 'pilar', 'curug', 'tim', 'sehat', 'bong', 'gelar', 'vaksinasi', 'massal', 'masyarakat', 'curug', 'bong', 'bong', 'curug', 'tangerang']",1.0
"['siap', 'ptm', 'cilacap', 'kebut', 'vaksinasi', 'guru']",1.0
"['sasar', 'vaksinasi', 'bogor', 'sebar']",1.0
"['tinggal', 'vaksin', 'covid', 'lapor', 'jadi', 'pasca', 'vaksinasi']",1.0
"['sumpah', 'gak', 'ngerti', 'bijak', 'vaksinasi', 'covid', 'random', 'stasiun', 'dkk', 'aneh', 'banget']",1.0
"['tinjau', 'vaksinasi', 'massal', 'stadion', 'cibinong', 'bogor', 'bincang', 'konferensi', 'video', 'wakil', 'rumah', 'sakit', 'ada', 'vaksinasi', 'massal']",1.0
"['indonesia', 'parah', 'ban', 'warganegaranya', 'susah', 'internasional', 'nggatau', 'lengkap', 'vaksinasi', 'macem', 'moga', 'moga', 'negara', 'tuju', 'chill', 'amrik', 'santuy', 'gatau', 'negara', 'eropa']",0.0
"['spanyol', 'cabut', 'atur', 'pakai']",0.0
"['cipinang', 'cempedak', 'aiptu', 'muslih', 'damping', 'team', 'cepat', 'vaksinasi', 'jatinegara', 'pimpin', 'wakapolsek', 'akp', 'christiandini', 'hardianti', 'anggota', 'laksana', 'giat', 'vaksinasi', 'masal', 'warga']",1.0
"['program', 'outreach', 'vaksinasi', 'covid', 'gerak', 'pulau']",1.0
"['berita', 'mati', 'pasca', 'vaksinasi', 'ga', 'ngaruh', 'sebab', 'mati', 'volunteer', 'uji', 'coba', 'vaksin', 'pas', 'sayang', 'ga', 'domisili']",1.0
"['genjot', 'vaksinasi', 'negara', 'asia', 'tawar', 'hadiah', 'sapi', 'apartemen', 'via']",0.0
"['keras', 'suara', 'koramil', 'rantau', 'pandan', 'sertu', 'gusdianto', 'menghimbau', 'ajak', 'warga', 'takut', 'ikut', 'vaksinasi', 'vaksin', 'aman', 'halal', 'tempat', 'pusat', 'jalo', 'muko', 'muko', 'bathin', 'vii', 'bungo']",1.0
"['az', 'bener', 'cepat', 'az', 'jarak', 'beri', 'vaksin', 'vaksinasi', 'minum', 'susu', 'beruang', 'hari', 'istirahat', 'kondisi', 'tubuh', 'tekan', 'darah']",1.0
"['politik', 'nalar', 'anti', 'sains', 'tunduk', 'regulasi', 'vaksinasi', 'travelling', 'musti', 'paspor', 'vaksin', 'diam', 'rumah', 'politik', 'vaksinasi', 'represif', 'dialektik', 'pilih', 'reflektik']",1.0
"['harap', 'program', 'vaksinasi', 'juta', 'capai']",1.0
"['vaksinasi', 'nusantara', 'cemerlang', 'mata', 'jabat']",0.0
"['kaum', 'difabel', 'antar', 'jemput']",1.0
"['warga', 'dki', 'jakarta', 'usia', 'sentra', 'vaksinasi', 'blok', 'tanah', 'abang', 'vaksinasi', 'covid', 'via']",1.0
"['kanuna', 'laku', 'damping', 'laksana', 'vaksinasi', 'covid', 'bina']",1.0
"['coba', 'cek', 'ini', 'depok', 'deket', 'kampus', 'beb']",0.0
"['vaksinasi', 'massal', 'stadion', 'cibinong', 'bogor', 'via']",1.0
"['prioritas', 'vaksinasi', 'covid', 'tumpang', 'krl']",1.0
"['jakarta', 'ribet', 'bener', 'kaya', 'vaksinasi', 'bal', 'ga', 'pake', 'poto', 'poto']",1.0
"['bumi', 'resources', 'minerals', 'brms', 'gelar', 'vaksinasi', 'gotong', 'royong', 'lindung', 'karyawan']",1.0
"['langkap', 'cepat', 'cepat', 'program', 'vaksinasi']",1.0
"['cepat', 'vaksinasi', 'stasiun', 'labuh']",1.0
"['anies', 'baswedan', 'vaksinasi', 'juta', 'duduk', 'jakarta', 'cepat', 'capai', 'herd', 'immunity']",1.0
"['potret', 'viral', 'pemuda', 'gendong', 'kakek', 'turun', 'bukit', 'vaksinasi', 'covid']",1.0
"['bisaa', 'semarang', 'daftar', 'vaksinasi', 'sbnernya', 'nunggu', 'antri', 'tau', 'kim']",0.0
"['program', 'vaksinasi', 'massal', 'cepat']",1.0
"['peka', 'kondisi', 'sosial', 'agnez', 'ajak', 'vaksin', 'panutan', 'figur', 'publik']",1.0
"['kumham', 'kalteng', 'hadir', 'rapat', 'koordinasi', 'cepat', 'laksana', 'vaksinasi', 'covid']",1.0
"['langkah', 'cepat', 'laju', 'vaksinasi']",1.0
"['sosialisasi', 'dapet', 'putar', 'vaksinasi', 'suda', 'duga', 'ditanyain', 'mantapppp']",1.0
"['jakarta', 'vaksinasi']",1.0
"['kedungwuni', 'timur', 'monitoring', 'laksana', 'vaksinasi', 'covid', 'asuh', 'santri', 'ponpes', 'nurul', 'huda']",1.0
"['video', 'program', 'outreach', 'vaksinasi', 'mudah', 'duduk', 'dalam']",1.0
"['tinjau', 'vaksinasi', 'massal', 'stasiun', 'bogor']",1.0
"['aq', 'tim', 'matahati', 'freelance', 'manfaatin', 'vaksinasi', 'hasil', 'test', 'antigen', 'syarat', 'wajib', 'event', 'depan', 'nunjukin', 'kartu', 'sertifikat', 'vaksinasi', 'kerja', 'event', 'mending']",1.0
"['tinjau', 'vaksinasi', 'massal', 'stadion']",1.0
"['wkwowkwwkwkwk', 'vaksinasi', 'masyarakat', 'stadion', 'kota', 'gak', 'nonton', 'persib']",1.0
"['kemaren', 'aneh', 'tekan', 'darah', 'screening', 'tensi', 'range', 'normal', 'pas', 'selesai', 'observasi', 'pasca', 'vaksinasi', 'ditukur']",1.0
"['perhati', 'ken', 'aman', 'prioritas', 'laksana', 'vaksinasi', 'massal', 'massif']",1.0
"['wahyudi', 'balai', 'riam', 'pantau', 'giat', 'vaksinasi', 'covid']",0.0
"['vaksinasi', 'lantas', 'kebal', 'covid', 'lindung', 'tubuh', 'butuh', 'disiplin', 'terap', 'prokes', 'pakai', 'jaga', 'jarak', 'cuci', 'tangan', 'pakai', 'sabun', 'lengah', 'sehat']",1.0
"['jenderal', 'sigit', 'menteri', 'kesehtan', 'budi', 'gunadi', 'sadikin', 'tinjau', 'vaksinasi', 'stadion', 'jawa', 'barat']",1.0
"['kepala', 'badan', 'nasional', 'tanggulang', 'bencana', 'bnpb', 'letjen', 'ganip', 'warsito', 'tolak', 'jawa', 'barat', 'aktif', 'covid', 'alami', 'lonjak', 'siginifikan', 'pasca', 'libur', 'raya', 'idul', 'fitri', 'lengkap']",0.0
"['kepala', 'negara', 'harap', 'keras', 'cepat', 'program', 'vaksinasi', 'vaksinasi', 'target', 'bogor', 'capai', 'kebal', 'komunal', 'agustus']",1.0
"['warga', 'usia', 'vaksin', 'maksimal', 'bentuk', 'kebal', 'komunitas']",1.0
"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'bogor', 'jabar', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0
"['sagita', 'putar', 'giat', 'ambu', 'bupati', 'purwakarta', 'ambu', 'anne', 'ratna', 'mustika', 'pantau', 'pelakasanaan', 'vaksinasi', 'masal', 'forkopimda', 'tempat', 'gor', 'purnawarman', 'lengkap']",1.0
"['pantau', 'jadwal', 'vaksinasi', 'link', 'scan', 'qr', 'code', 'gambar']",1.0
"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0
"['kota', 'semarang', 'buka', 'layan', 'sentra', 'vaksinasi', 'universitas', 'islam', 'negeri', 'uin', 'walisongo', 'poltekkes', 'semarang', 'layan', 'vaksinasi', 'prioritas', 'lansia', 'pra', 'lansia', 'layan', 'publik', 'vaksinasi']",1.0
"['info', 'menteri', 'sehat', 'vaksinasi', 'lantas', 'kebal', 'covid', 'lindung', 'tubuh', 'butuh', 'disiplin', 'terap', 'prokes', 'pakai', 'jaga', 'jarak', 'cuci', 'tangan', 'pakai', 'sabun', 'lengah', 'sehat']",1.0
"['sendangadi', 'aipda', 'edi', 'setiawan', 'pendopo', 'kalurahan', 'sendangadi', 'magelang', 'mlati', 'laksana', 'giat', 'sambang', 'monitoring', 'vaksinasi', 'covid', 'lansia', 'wilayah', 'kalurahan', 'sendangadi', 'mlati', 'serta', 'vaksin']",1.0
"['bikin', 'bangga', 'agnez', 'diam', 'diam', 'bangun', 'klinik', 'vaksinasi', 'covid', 'gratis']",1.0
"['dang', 'dukung', 'cepat', 'vaksinasi', 'lansia']",1.0
"['dikaitkeun', 'vaksinasi', 'duhhh', 'warga', 'ig']",1.0
"['tokoh', 'pemuda', 'kapuas', 'ajak', 'generasi', 'muda', 'sukses', 'cepat', 'vaksinasi']",1.0
"['sore', 'menit', 'lokasi']",1.0
"['positif', 'gila', 'ayo', 'jalan', 'protol', 'sehat', 'pola', 'makan', 'perhati']",1.0
"['vaksin', 'tunggu', 'cari', 'cari', 'info', 'faskes', 'dekat', 'kait', 'jadwal', 'vaksinasi', 'daerah', 'vaksinasi', 'sasar', 'usia', 'layan', 'publik', 'lansia', 'cmiiw']",0.0
"['ayo', 'vaksinasi', 'takut', 'siap', 'lancar', 'vaksin']",1.0
"['pododadi', 'monitoring', 'laksana', 'vaksinasi', 'covid', 'tempat', 'balai', 'pododadi']",0.0
"['grab', 'vaccine', 'center', 'yogyakarta', 'target', 'masyarakat', 'yogyakarta', 'sandang', 'disabilitas', 'vaksin', 'covid']",1.0
"['rektor', 'umpri', 'apresiasi', 'vaksinasi', 'massal', 'pringsewu']",1.0
"['bima', 'warga', 'prioritas', 'terima', 'vaksin', 'wilayah', 'suntik', 'vaksin', 'covid']",1.0
"['', '', '', '', '', 'tahu', 'uk', 'negara', 'catat', 'vaksinasi', 'tinggi', 'dunia', 'tempoh', 'kini', 'tingkat', 'jangkit', 'virus', 'covid', 'baharu', 'lebih']",1.0
"['pemkot', 'jakpus', 'gelar', 'layan', 'vaksinasi', 'blok', 'pasar', 'tanah', 'abang']",1.0
"['tiga', 'layan', 'bus', 'keliling', 'vaksinasi', 'covid', 'antusias', 'masyarakat', 'vaksin', 'sekip', 'kadipiro', 'terap', 'prokes', 'ketat', 'baca']",1.0
"['tim', 'kantor', 'vaksin', 'kerja', 'informal', 'rumah', 'anak', 'dewasa', 'vaksin', 'pegawai', 'istirahat', 'vaksinasi', 'gel', 'demam', 'mual', 'ingat', 'pola', 'makan', 'bener']",1.0
"['program', 'sentra', 'vaksinasi', 'indonesia', 'bangkit', 'pra', 'lansia', 'minimal', 'usia', 'ktp', 'nasional', 'daftar', 'tua', 'program', 'sentra', 'vaksinasi', 'indonesia', 'bangkit', 'daftar']",0.0
"['sehat', 'pandemi', 'ayo', 'vaksinasi', 'patuh', 'protokol', 'sehat']",1.0
"['grab', 'luncur', 'pusat', 'vaksinasi', 'ramah', 'sandang', 'disabilitas', 'yogyakarta']",1.0
"['cegah', 'sebar', 'covid', 'sentra', 'vaksinasi', 'kota', 'semarang', 'tambah', 'daftar', 'lokasi']",1.0
"['neng', 'liat', 'animo', 'teman', 'teman', 'vaksin', 'info', 'sentra', 'vaksinasi', 'jakarta', 'bantu', 'biar', 'pandemi', 'cepat', 'reda', 'lupa', 'prokes', 'vaksin', 'obat', 'tameng', 'kuat']",1.0
