,tweets,label,sentiment
558,"['rebah', 'vaksinasi', 'ninu', 'ninu', 'gak', 'ngasih', 'parasetamol', 'kayak', 'beli', 'hhhh']",0.0,1.0
559,"['vaksinasi', 'dikebutttttt', 'juta', 'hari', 'indonesia']",0.0,1.0
560,"['usaha', 'tekan', 'angka', 'dki', 'vaksinasi', 'gin', 'gin']",0.0,1.0
561,"['misal', 'vaksin', 'hibah', 'merknya', 'sprti', 'vaksinasi', 'goting', 'royong', 'vaksin', 'pakai', 'vaksinasi', 'prog', 'vaksinasi', 'prog', 'brarti', 'beli', 'vaksinasi', 'gr', 'vaksin', 'hibah', 'tanda']",1.0,1.0
562,"['wali', 'kota', 'jayapura', 'benhur', 'tom', 'mano', 'masyarakat', 'antusias', 'ikut', 'vaksinasi']",1.0,0.0
563,"['tahap', 'kota', 'solo', 'ribu', 'vaksin', 'masyarakat', 'usia']",1.0,1.0
564,"['baru', 'tangan', 'jakarta', 'data', 'tes', 'pcr', 'antigen', 'vaksinasi', 'dki', 'jakarta', 'strategi', 'tes', 'lacak', 'isolasi', 'gencar', 'temu', 'banyak', 'positif', 'tular', 'virus']",1.0,1.0
565,"['pelaskanaan', 'giat', 'operasi', 'manusia', 'rangka', 'bhakti', 'sehat', 'negeri', 'vaksinasi', 'covid', 'kantor', 'trida', 'sakti', 'tambun', 'selatan', 'bekas']",1.0,1.0
566,"['nak', 'vaksinasi', 'malaysia', 'kot', 'sukarelawan', 'vaksin', 'minggu', 'penuh', 'cuti', 'depa', 'robot', 'cuti', 'fikir', 'penat', 'lelah']",0.0,1.0
567,"['damping', 'vaksinasi', 'massal', 'stasiun', 'lapang', 'bola']",1.0,1.0
568,"['deras', 'tenda', 'vaksinasi', 'roboh', 'kursi', 'sera']",0.0,0.0
569,"['tinjau', 'bupati', 'ratus', 'warga', 'antusias', 'jalan', 'vaksinasi', 'covid']",1.0,1.0
570,"['jubir', 'vaksinasi', 'indonesia', 'hibah', 'dosis', 'vaksin', 'sinopharm', 'dikrnkan', 'hibah', 'vaksin', 'hibah', 'vaksinasi', 'program']",1.0,1.0
571,"['kayak', 'udh', 'vaksinasi', 'tahap', 'warga', 'usia', 'jakarta', 'surabaya', 'bal', 'daerah', 'gada', 'informasi']",1.0,0.0
572,"['sambut', 'hut', 'tulungagung', 'gelar', 'vaksinasi', 'covid']",1.0,1.0
573,"['korem', 'abw', 'fasilitas', 'layan', 'vaksinasi', 'interen', 'masyarakat']",1.0,1.0
574,"['provinsi', 'jawa', 'barat', 'gelar', 'vaksinasi', 'massal', 'stadion', 'jawa', 'barat', 'menkes', 'kepala', 'bnpb', 'hadir', 'saksi', 'vaksinasi', 'massal', 'foto', 'kumpar']",1.0,1.0
575,"['damping', 'vaksinasi', 'massal', 'stasiun', 'lapang', 'bola']",1.0,1.0
576,"['harap', 'keras', 'cepat', 'program', 'vaksinasi', 'vaksinasi', 'target', 'bogor', 'capai', 'kebal', 'komunal', 'agustus']",1.0,1.0
577,"['laksana', 'vaksinasi', 'covid', 'usia', 'aula', 'up', 'paud', 'dikmas', 'wilayah', 'kebon', 'jeruk']",1.0,1.0
578,"['bincang', 'konferensi', 'video', 'wakil', 'rumah', 'sakit', 'ada', 'vaksinasi', 'permata', 'jonggol', 'emc', 'sentul', 'bina', 'husada', 'cimandala', 'citeureup', 'karadenan']",1.0,1.0
579,"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0,1.0
580,"['ijin', 'usul', 'bagi', 'nutrisi', 'hasil', 'bumi', 'tani', 'nelayan', 'indonesia', 'gizi', 'sentra', 'vaksinasi', 'giat', 'makan', 'ikan']",1.0,1.0
581,"['tips', 'adik', 'dokter', 'selesai', 'observasi', 'vaksinasi', 'az', 'minum', 'panadol']",1.0,1.0
582,"['selamat', 'sore', 'vaksinasi', 'kerja', 'wilayah', 'dki', 'jakarta', 'surat', 'terang', 'daftar', 'link', 'daftar', 'terima', 'show', 'terimakasih']",1.0,1.0
583,"['tentu', 'baru', 'laksana', 'vaksinasi', 'sesuai', 'sah', 'menkes', 'poin', 'utama', 'boleh', 'terima', 'vaksin', 'vaksinasi', 'gr', 'skema', 'hibah', 'bantu', 'gratis']",1.0,1.0
584,"['bandel', 'ngeyel', 'ajar', 'case', 'madura', 'maaf', 'kutip', 'nyata', 'ceramah', 'agama', 'ngawur', 'takut', 'nakuti', 'ajar', 'sesat', 'hindar', 'test', 'vaksinasi', 'daerah', 'diem', 'sribu', 'basa']",0.0,0.0
585,"['giat', 'sumbul', 'laksana', 'aman', 'vaksinasi', 'covid', 'poskesdes', 'perrik', 'mbue', 'pegagan', 'hilir', 'dairi']",1.0,1.0
586,"['jun', 'libat', 'sukarelawan', 'politeknik', 'jeli', 'lantan', 'program', 'outreach', 'vaksinasi', 'covid', 'daerah', 'jeli', 'ayer', 'lanas']",1.0,1.0
587,"['tolak', 'daerah', 'tinjau', 'vaksinasi']",1.0,0.0
588,"['telukjambe', 'timur', 'kompol', 'oesman', 'iq', 'danramil', 'telukjambe', 'monitoring', 'giat', 'vaksinasi', 'warga', 'blok', 'perumnas', 'bumi', 'telukjambe', 'vaksinasi', 'terap', 'protokol', 'sehat']",1.0,1.0
589,"['jam', 'vaksinasi', 'demam']",0.0,1.0
590,"['giat', 'sumbul', 'laksana', 'aman', 'vaksinasi', 'covid', 'sumbul', 'pegagan', 'julu', 'sumbul', 'dairi']",1.0,1.0
591,"['vaksin', 'covid', 'gratis', 'klinik', 'vaksinasi', 'diri', 'agnez', 'artha', 'graha', 'peduli']",1.0,1.0
592,"['rangka', 'cepat', 'herd', 'immunity', 'sesuai', 'usul', 'dunia', 'usaha', 'kadin', 'selenggara', 'program', 'vaksinasi', 'gotong', 'royong']",1.0,1.0
593,"['prajurit', 'yonif', 'mekanis', 'raider', 'bremoro', 'terima', 'suntik', 'vaksinasi', 'covid', 'tahap']",1.0,1.0
594,"['vaksinasi', 'nasional', 'capai', 'liput', 'atus', 'populasi', 'negara', 'rakyat', 'parlimen', 'libat', 'rakyat', 'ahli', 'parlimen', 'vaksin', 'teknikal', 'selamat', 'sidang', 'parlimen']",0.0,1.0
595,"['riau', 'papar', 'capai', 'vaksinasi', 'komisi', 'ix', 'dpr', 'ri']",1.0,1.0
596,"['duduk', 'tempat', 'dar', 'risiko', 'vaksin', 'mati', 'hari', 'pulau']",0.0,0.0
597,"['kodim', 'bangli', 'intensif', 'aman', 'laksana', 'gertak', 'vaksinasi', 'bangbang']",1.0,0.0
598,"['lancar', 'jaring', 'internet', 'laksana', 'registrasi', 'skrining', 'giat', 'vaksinasi', 'kodim', 'natuna', 'bekerjasama', 'telkom', 'ranai', 'laksana', 'pasang', 'wifi', 'gedung', 'sri', 'serindit', 'yos', 'sudarso', 'batu', 'hitam', 'bungur', 'timur', 'natuna']",1.0,1.0
599,[],1.0,1.0
600,"['tinjau', 'vaksinasi', 'massal', 'stadion']",1.0,1.0
601,"['lancong', 'vaksinasi', 'penuh', 'karantina']",1.0,1.0
602,"['tinjau', 'vaksinasi', 'covid', 'rudi', 'ayo', 'sukses', 'laku', 'tertib']",1.0,1.0
603,"['karyawan', 'favehotel', 'kuta', 'kartika', 'plaza', 'terima', 'vaksinasi', 'covid']",1.0,1.0
604,"['yasin', 'target', 'juta', 'jiwa', 'vaksinasi', 'covid']",1.0,1.0
605,"['coba', 'cari', 'info', 'ibadah', 'ormas', 'kang', 'vaksinasi']",1.0,1.0
606,['ikhtiar'],1.0,1.0
607,"['jalan', 'selidik', 'kelas', 'barangkali', 'analisis', 'data', 'statistik', 'utm', 'jasa', 'warga', 'sosial', 'media', 'selesai', 'vaksinasi', 'covid', 'isi', 'form', 'sebar', 'ye', 'jasa', 'kenang']",1.0,1.0
608,"['vaksinasi', 'covid', 'warga', 'sasar', 'pulau', 'ribu', 'gencar']",1.0,1.0
609,"['kuansing', 'apresiasi', 'rapp', 'usaha', 'kuansing', 'laku', 'vaksinasi', 'covid']",1.0,1.0
610,"['harap', 'program', 'vaksinasi', 'juta', 'capai']",1.0,1.0
611,"['agnez', 'bangun', 'klinik', 'rumah', 'sakit', 'lapang', 'bantu', 'lancar', 'program', 'vaksinasi', 'covid', 'klinik', 'bangun', 'ag', 'peduli', 'diri', 'daerah', 'ancol', 'jakarta', 'utara']",1.0,1.0
612,"['vaksinasi', 'covid', 'aceh', 'utara', 'gampong', 'seureuke', 'langkah', 'aceh', 'utara']",1.0,1.0
613,"['indonesia', 'kejar', 'target', 'vaksinasi', 'amburadul']",0.0,0.0
614,"['salut', 'sadar', 'warga', 'antusias', 'antri', 'ikut', 'vaksinasi', 'covid', 'massal', 'moga', 'klaster']",1.0,1.0
615,"['kemaren', 'protes', 'vaksinasi', 'mall', 'ac', 'sentral']",0.0,0.0
616,"['kasi', 'propam', 'metro', 'tangerang', 'kota', 'kompol', 'murodih', 'anggota', 'propam', 'laksana', 'vaksin', 'covod', 'klinik', 'metro', 'tamgerang', 'kota']",1.0,0.0
617,"['salah', 'vaksinasi', 'sebab', 'varian', 'covid', 'lengkap']",0.0,1.0
618,"['terjun', 'pantau', 'vaksin', 'sektor', 'transportasi', 'beliau', 'amat', 'frame', 'giat', 'vaksinasi', 'ponakan', 'kang', 'emil']",1.0,1.0
619,"['vaksinasi', 'ga', 'surat', 'domisili', 'tapiii', 'priuk']",0.0,1.0
620,"['monitoring', 'aman', 'vaksinasi', 'covid', 'paya', 'lombang', 'tebing', 'sergei']",1.0,1.0
621,"['vaksinasi', 'patuh', 'protokol', 'sehat', 'hindar', 'virus', 'corona']",1.0,1.0
622,"['benda', 'pam', 'kam', 'vaksinasi', 'massal', 'tangerang', 'benda', 'metro', 'tangerang', 'kota', 'laksana', 'aman', 'giat', 'vaksin', 'ada', 'titik', 'kantor', 'gor', 'benda', 'smpn', 'post', 'benda']",1.0,1.0
623,"['edar', 'video', 'antre', 'vaksinasi']",0.0,1.0
624,"['jenderal', 'sigit', 'menteri', 'sehat', 'ri', 'kepala', 'bnpb', 'letjen', 'ganip', 'warsito', 'tinjau', 'giat', 'vaksinasi', 'potret']",1.0,1.0
625,"['tinjau', 'vaksinasi', 'massal', 'stadion', 'target', 'herd', 'immunity', 'bogor', 'capai', 'agustus']",1.0,1.0
626,"['cari', 'vaksin', 'available', 'banyak', 'kuota', 'full', 'cari', 'mandiri', 'nunggu', 'gilir', 'kantor', 'coba', 'ktp', 'non', 'dki', 'sentra', 'vaksinasi', 'faskes', 'mana']",1.0,0.0
627,"['vaksinasi', 'covid', 'warga', 'sasar', 'pulau', 'ribu', 'gencar', 'berita', 'jakarta']",1.0,0.0
628,"['cr', 'website', 'camat', 'daftar', 'web']",1.0,1.0
629,"['menkes', 'pasti', 'tambah', 'ribu', 'dosis', 'vaksin', 'covid', 'capai', 'target', 'baca', 'lengkap', 'klik']",1.0,1.0
630,"['provinsi', 'jawa', 'barat', 'gelar', 'vaksinasi', 'massal', 'stadion', 'jawa', 'barat', 'target', 'ribu', 'warga', 'raya', 'ikut', 'vaksinasi', 'massal']",1.0,0.0
631,"['nyanyi', 'agnez', 'diri', 'klinik', 'rumah', 'sakit', 'lapang', 'bantu', 'lancar', 'program', 'vaksinasi', 'covid', 'klinik', 'bangun', 'ag', 'peduli', 'diri', 'daerah', 'ancol', 'jakarta', 'utara']",1.0,1.0
632,"['dukung', 'sukses', 'vaksinasi', 'barat', 'koramil', 'barat', 'aman', 'laksana', 'vaksinasi', 'bentuk', 'dukung', 'sukses', 'program', 'tanggulang', 'sebar', 'covid', 'pandemi', 'ekonomi', 'indonesia', 'kmbali', 'pulih']",1.0,1.0
633,"['harap', 'program', 'juta', 'vaksinasi', 'covid']",1.0,1.0
634,"['mpm', 'rent', 'vaksinasi', 'kerja', 'transportasi']",1.0,1.0
635,"['sempat', 'bincang', 'konferensi', 'video', 'wakil', 'ada', 'vaksinasi', 'permata', 'jonggol', 'emc', 'sentul', 'bina', 'husada', 'cimandala', 'citeureup', 'karadenan']",1.0,1.0
636,"['dasar', 'informasi', 'unggah', 'akun', 'instagram', 'giat', 'vaksinasi', 'stadion', 'kota', 'sorot', 'tugas', 'kewalahan', 'atur', 'antre', 'calon', 'terima', 'vaksin', 'patuh', 'protokol', 'sehat']",1.0,1.0
637,"['vaksinasi', 'covid', 'cepat']",1.0,1.0
638,"['yampun', 'target', 'vaksinasi', 'juta', 'hariiii', 'seindonesiaa', 'hari', 'daku', 'capek', 'mangat', 'je', 'ye']",0.0,1.0
639,"['karyawan', 'vaksinasi', 'outlet', 'buka', 'jam', 'siang', 'food', 'korea', 'indonesia']",1.0,1.0
640,"['jawa', 'barat', 'bupati', 'bogor', 'vaksinasi', 'ada', 'bogor', 'stadion', 'rumah', 'sakit', 'bogor']",1.0,1.0
641,"['pagi', 'tinjau', 'vaksinasi', 'massal', 'stasiun', 'bogor', 'menghimbau', 'cepat', 'vaksinasi', 'dilakukab', 'interaksi', 'mobilitas', 'stasiun', 'labuh', 'indonesia', 'sehat']",1.0,1.0
642,"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat', 'sasar', 'vaksinasi', 'bogor', 'sebar']",1.0,1.0
643,"['komen', 'cari', 'tau', 'vaksinasi', 'biar', 'liat', 'sok', 'pandai', 'oke', 'pandai']",0.0,1.0
644,"['personil', 'tebing', 'koramil', 'puskesmas', 'tebing', 'syahbandar', 'paya', 'pasir', 'tebing', 'syahbandar', 'serdang', 'bedagai', 'monitoring', 'aman', 'vaksinasi', 'covid', 'tahap', 'gebyar', 'guru', 'masyarakat', 'tebing', 'syahbandar']",1.0,1.0
645,"['pasti', 'sisa', 'dana', 'covid', 'laksana', 'prog', 'vaksinasi', 'segeramenyeluruh', 'pasti', 'laksana', 'prokes', 'dukung', 'penuh', 'logistik', 'butuh', 'perlkp', 'prokes', 'masy', 'bantu', 'butuh', 'asupan', 'nutrisi', 'masy', 'upaya', 'tingkat', 'imunitas']",1.0,1.0
646,"['vaksinasi', 'stasiun', 'bogor', 'untuk', 'guna', 'rel', 'listrik', 'krl', 'laku', 'ekonomi', 'stasiun', 'masyarakat', 'vaksin', 'vaksin', 'astrazeneca']",1.0,1.0
647,"['serentak', 'indramayu', 'gelar', 'vaksinasi']",1.0,1.0
648,"['dosen', 'karyawan', 'institut', 'teknologi', 'dirgantara', 'adisutjipto', 'jalan', 'vaksinasi', 'covid']",1.0,1.0
649,"['feed', 'instagram', 'kini', 'angkat', 'giat', 'tinjau', 'vaksinasi', 'socmed', 'temen', 'antusias', 'bagi', 'alam', 'vaksin', 'dapetinnya', 'kompak', 'bareng']",1.0,1.0
650,"['vaksinasi', 'pusat', 'stadion', 'antri', 'ga', 'pkm', 'dekat', 'akses', 'mudah', 'transportnya', 'murah', 'antri', 'pecah']",0.0,1.0
651,"['ragu', 'vaksinasi', 'covid', 'vaksin', 'astrazeneca', 'aman']",0.0,0.0
652,"['sempat', 'bincang', 'konferensi', 'video', 'wakil', 'rumah', 'sakit', 'ada', 'vaksinasi']",1.0,1.0
653,"['vaksin', 'covid', 'gratis', 'lokasi', 'vaksinasi', 'rumkitlap', 'agp', 'pasir', 'putih', 'ancol', 'sentra', 'vaksinasi', 'mal', 'artha', 'gading', 'syarat', 'ketentuanny']",1.0,1.0
654,"['anggota', 'kodim', 'bangli', 'dukung', 'giat', 'vaksinasi', 'wilayah']",1.0,1.0
655,"['banjar', 'laksana', 'vaksinasi', 'guru', 'lansia']",1.0,1.0
656,"['anggota', 'sukses', 'vaksinasi', 'hari', 'momentum']",1.0,1.0
657,"['tanggal', 'wib', 'selesai', 'pendopo', 'kalurahan', 'sitimulyo', 'personel', 'piyungan', 'laksana', 'aman', 'monitoring', 'vaksinasi', 'vaksinasi', 'untuk', 'anggota', 'linmas', 'kapanewon', 'piyungan', 'urus', 'ponpes', 'icbb']",1.0,0.0
658,"['cepat', 'vaksinasi', 'pacu', 'lomba', 'hadir', 'varian', 'varian', 'covid', 'moga', 'capai', 'cepat', 'kebal', 'masyarakat', 'vaksin', 'aamiin']",1.0,1.0
659,"['damping', 'inspeksi', 'cepat', 'vaksinasi', 'masal', 'stasiun', 'kota', 'bogor', 'stadion', 'bogor', 'stadion', 'jawa', 'barat', 'arah', 'vaksinasi', 'masal', 'stadion']",1.0,1.0
660,"['upaya', 'dukung', 'program', 'tanggulang', 'pandemi', 'covid', 'kebal', 'tubuh', 'masyarakat', 'wbp', 'rumah', 'tahan', 'negara', 'rutan', 'kelas', 'cipinang', 'selenggara', 'vaksinasi', 'covid', 'warga', 'bina']",1.0,1.0
661,"['tanggamus', 'laksana', 'vaksinasi', 'lansia', 'hari', 'momentum']",1.0,1.0
662,"['jawa', 'barat', 'bupati', 'bogor', 'vaksinasi', 'ada', 'bogor']",1.0,1.0
663,"['sasar', 'vaksinasi', 'bogor', 'sebar']",1.0,1.0
664,"['tinjau', 'vaksinasi', 'masyarakat', 'stadion', 'cibinong', 'bogor', 'jawa', 'barat']",1.0,1.0
665,"['pemkot', 'tangerang', 'gandeng', 'gencar', 'vaksinasi', 'kota', 'tangerang']",1.0,1.0
666,"['vaksinasi', 'lansia', 'maron', 'loano', 'ters', 'lanjut']",1.0,1.0
667,"['vaksin', 'merah', 'putih', 'sunti', 'tiga', 'booster', 'vaksinasi']",1.0,1.0
668,"['vaksin', 'siap', 'ktp', 'perhati', 'jaga', 'jarak', 'pakai']",1.0,1.0
669,"['canang', 'ajar', 'tatap', 'muka', 'ptm', 'batas', 'beri', 'vaksinasi', 'guru', 'target', 'vaksinasi', 'covid', 'tenaga', 'didik', 'capai', 'target']",0.0,1.0
670,"['vaksinasi', 'kebal', 'cegah', 'gejala', 'berat', 'infeksi', 'ga', 'patuh', 'lockdown', 'dana', 'batas', 'mustahil', 'ppkm', 'mikro', 'nasehat', 'science']",0.0,1.0
671,"['ratus', 'difabel', 'terima', 'vaksinasi', 'covid', 'yogyakarta']",1.0,1.0
672,"['tahniah', 'lancar', 'proses', 'vaksinasi', 'spice', 'nang', 'efisien', 'vaksin']",1.0,1.0
673,"['ketua', 'jaman', 'sumsel', 'dukung', 'juta', 'vaksinasi']",1.0,1.0
674,"['grab', 'fasilitas', 'akses', 'vaksinasi', 'sandang', 'disabilitas', 'diy']",1.0,1.0
675,"['pantau', 'kembang', 'pandemi', 'dashboard', 'vaksinasi', 'saji', 'informasi', 'aktual', 'covid', 'indonesia']",1.0,1.0
676,"['deras', 'serta', 'kencang', 'landa', 'kawasan', 'timur', 'kota', 'terjang', 'tenda', 'vaksinasi', 'massal', 'stadion']",0.0,1.0
677,"['kenal', 'artis', 'internasional', 'peduli', 'agnez', 'covid', 'tanah', 'air', 'patut', 'acung', 'jempol', 'pandemi', 'agnez', 'diri', 'klinik', 'vaksinasi', 'gratis', 'masyarakat', 'rumah', 'sakit', 'lapang', 'rumkitlap', 'ancol', 'mal', 'artha', 'gading']",1.0,1.0
678,"['bangga', 'banget', 'peduli', 'masyarakat', 'bangun', 'klinik', 'vaksinasi', 'covid', 'bagi', 'makan', 'gratis']",1.0,1.0
679,"['enam', 'daerah', 'papua', 'henti', 'laksana', 'vaksinasi', 'covid']",0.0,0.0
680,"['aduh', 'tenda', 'vaksinasi']",1.0,1.0
681,"['moga', 'vaksinasi', 'massal', 'cepat', 'bentuk', 'herb', 'immunity']",1.0,1.0
682,"['rawasari', 'jakarta', 'pusat', 'sentra', 'vaksinasi', 'cempaka', 'putih', 'apartement', 'green', 'pramuka']",1.0,0.0
683,"['wakil', 'wali', 'kota', 'jakarta', 'pusat', 'irwandi', 'camat', 'cempaka', 'putih', 'lurah', 'rawasari', 'kepala', 'cempaka', 'putih', 'unjung', 'sentra', 'vaksinasi', 'dinamis', 'apartemen', 'green', 'pramuka']",1.0,0.0
684,"['vaksinasi', 'gratis', 'panti', 'waluyo', 'sawah', 'rkz', 'malang', 'monggo', 'ayo', 'vaksin']",1.0,1.0
685,"['wakil', 'wali', 'kota', 'yana', 'mulyana', 'didmpingi', 'kepala', 'elly', 'wasliah', 'monitoring', 'laksana', 'vaksinasi', 'covid', 'pegawai', 'retail', 'toko', 'swalayan', 'kota', 'kerja', 'aprindo']",1.0,1.0
686,"['vaksinasi', 'masal', 'kapolres', 'ende', 'vaksin', 'sedia', 'vial', 'total', 'terima', 'vaksin']",1.0,1.0
687,"['pesta', 'kembang', 'ada', 'selasa', 'malam', 'lokasi', 'negara', 'new', 'york', 'amerika', 'serikat', 'pesta', 'kembang', 'raya', 'capai', 'vaksinasi']",1.0,1.0
688,"['cepat', 'vaksinasi', 'interaksi']",1.0,1.0
689,"['jabat', 'kaya', 'gin', 'dpr', 'bingung', 'warga', 'ragu', 'ragu', 'vaksinasi', 'republik', 'hompimpah', 'vaksinasi', 'rabies', 'genting']",0.0,0.0
690,"['tunda', 'sempat', 'vaksinasi', 'kabar', 'warga', 'usia', 'ktp', 'jakarta', 'non', 'jakarta', 'domisili', 'jakarta', 'pemprov', 'dki', 'jakarta', 'buka', 'peluang', 'vaksinasi', 'gratis']",1.0,1.0
691,"['sandang', 'disabilitas', 'lansia', 'yogyakarta', 'vaksinasi', 'gor', 'uny']",1.0,1.0
692,"['ayo', 'vaksinasi', 'covid', 'disiplin', 'protokol', 'sehat', 'cegah', 'sebar', 'covid']",1.0,1.0
693,"['vaksin', 'takut', 'alergi', 'kambuh', 'vaksinasi']",0.0,0.0
694,"['dukung', 'program', 'forkompimda', 'mamuju', 'gelar', 'vaksinasi', 'massal']",1.0,1.0
695,"['lonjak', 'bor', 'rujuk', 'covid', 'jakarta', 'lonjak', 'level', 'persen', 'target', 'vaksinasi', 'dki', 'juta', 'agustus', 'rusun', 'nagrak', 'siap', 'isolasi']",0.0,1.0
696,"['ngurusin', 'gamau', 'vaksinasi', 'mending', 'ngurusin', 'gak', 'bagi', 'liat', 'buka', 'rame', 'full', 'book']",0.0,1.0
697,"['apa', 'varian', 'ga', 'anggap', 'enteng', 'solusi', 'vaksinasi', 'ppkm', 'stop', 'terbang', 'negeri', 'fokus', 'tangan', 'negeri', 'dhe']",0.0,1.0
698,"['trendline', 'positif', 'growth', 'capai', 'target', 'harap', 'rkp', 'pa', 'rapbn', 'fondasi', 'pulih', 'ekonomi', 'kendali', 'covid', 'vaksinasi', 'rata', 'spending', 'better', 'sesuai', 'outcome', 'capai', 'ibas']",1.0,1.0
699,"['info', 'vaksinasi', 'program']",1.0,0.0
700,"['moga', 'mudah', 'vaksinasi', 'mama', 'nnt', 'aamiin']",1.0,1.0
701,"['ktp', 'dki', 'layan', 'vaksinasi', 'covid', 'anak', 'budi', 'asih', 'dewi', 'sartika', 'vaksin', 'antri', 'total', 'gak', 'sampe', 'jam', 'observasi', 'mnt', 'pasca', 'vaksin', 'kelar']",1.0,1.0
702,"['kamar', 'dagang', 'industri', 'indonesia', 'kadin', 'tutup', 'daftar', 'vaksinasi', 'gotong', 'royong', 'wakil', 'ketua', 'kadin', 'shinta', 'wijaya', 'sebut', 'demand', 'minta', 'stok', 'vaksin', 'program', 'tip']",0.0,1.0
703,"['sembako', 'gratis', 'serta', 'vaksinasi', 'covid', 'sembako', 'gratis', 'serta', 'vaksinasi', 'covid', 'lmk', 'ancol', 'bagi', 'sembako', 'gratis', 'serta', 'vaksinasi', 'upaya', 'dorong', 'minat', 'warga', 'ikut', 'program', 'vaksin', 'covid']",1.0,1.0
704,"['paspor', 'vaksin', 'jepang', 'harap', 'terbit']",1.0,1.0
705,"['damping', 'tinjau', 'vaksinasi', 'massal', 'stasiun', 'stadion', 'tinjau', 'stan', 'daftar', 'periksa', 'sunti', 'gelar', 'telekonferensi', 'rumah', 'sakit']",1.0,0.0
706,"['vaksinasi', 'massal', 'membludak', 'serta', 'cilegon', 'rela', 'antre', 'subuh', 'via']",0.0,1.0
707,"['kembang', 'pandemi', 'negara', 'bagus', 'mayoritas', 'vaksinasi', 'hari', 'turun', 'lepas', 'rem', 'datang', 'negara', 'wadidaw', 'hancur', 'usaha', 'tangan', 'covid', 'negara']",0.0,0.0
708,"['tampak', 'detik', 'detik', 'prosesi', 'vaksinasi', 'masyarakat', 'stadion', 'gedebage', 'kota', 'jakartakeras']",1.0,1.0
709,"['masyarakat', 'hadir', 'jaga', 'jarak', 'pakai']",1.0,1.0
710,"['babelan', 'puskes', 'babelan', 'laksana', 'giat', 'operasi', 'manusia', 'rangka', 'bhakti', 'sehat', 'negeri', 'vaksinasi', 'tahap', 'tenaga', 'didik', 'guru', 'babelan', 'rincian', 'sbb', 'hadir', 'vaksin', 'vaksin', 'alas', 'sehat']",1.0,1.0
711,"['kemaren', 'gajadi', 'vaksin', 'kuota', 'batas', 'jaktim', 'kesel', 'pagi', 'jakut', 'jam', 'sampe', 'keluh', 'tangan', 'gel', 'gel', 'kaki', 'gel', 'moga', 'gaada', 'efek', 'samping', 'sampe', 'demam', 'amin']",0.0,0.0
712,"['putus', 'rantai', 'covid', 'curug', 'pilar', 'curug', 'tim', 'sehat', 'bong', 'gelar', 'vaksinasi', 'massal', 'masyarakat', 'curug', 'bong', 'bong', 'curug', 'tangerang']",1.0,1.0
713,"['siap', 'ptm', 'cilacap', 'kebut', 'vaksinasi', 'guru']",1.0,1.0
714,"['sasar', 'vaksinasi', 'bogor', 'sebar']",1.0,1.0
715,"['tinggal', 'vaksin', 'covid', 'lapor', 'jadi', 'pasca', 'vaksinasi']",0.0,1.0
716,"['sumpah', 'gak', 'ngerti', 'bijak', 'vaksinasi', 'covid', 'random', 'stasiun', 'dkk', 'aneh', 'banget']",0.0,1.0
717,"['tinjau', 'vaksinasi', 'massal', 'stadion', 'cibinong', 'bogor', 'bincang', 'konferensi', 'video', 'wakil', 'rumah', 'sakit', 'ada', 'vaksinasi', 'massal']",1.0,1.0
718,"['indonesia', 'parah', 'ban', 'warganegaranya', 'susah', 'internasional', 'nggatau', 'lengkap', 'vaksinasi', 'macem', 'moga', 'moga', 'negara', 'tuju', 'chill', 'amrik', 'santuy', 'gatau', 'negara', 'eropa']",0.0,0.0
719,"['spanyol', 'cabut', 'atur', 'pakai']",0.0,0.0
720,"['cipinang', 'cempedak', 'aiptu', 'muslih', 'damping', 'team', 'cepat', 'vaksinasi', 'jatinegara', 'pimpin', 'wakapolsek', 'akp', 'christiandini', 'hardianti', 'anggota', 'laksana', 'giat', 'vaksinasi', 'masal', 'warga']",1.0,1.0
721,"['program', 'outreach', 'vaksinasi', 'covid', 'gerak', 'pulau']",1.0,1.0
722,"['berita', 'mati', 'pasca', 'vaksinasi', 'ga', 'ngaruh', 'sebab', 'mati', 'volunteer', 'uji', 'coba', 'vaksin', 'pas', 'sayang', 'ga', 'domisili']",1.0,1.0
723,"['genjot', 'vaksinasi', 'negara', 'asia', 'tawar', 'hadiah', 'sapi', 'apartemen', 'via']",1.0,0.0
724,"['keras', 'suara', 'koramil', 'rantau', 'pandan', 'sertu', 'gusdianto', 'menghimbau', 'ajak', 'warga', 'takut', 'ikut', 'vaksinasi', 'vaksin', 'aman', 'halal', 'tempat', 'pusat', 'jalo', 'muko', 'muko', 'bathin', 'vii', 'bungo']",1.0,1.0
725,"['az', 'bener', 'cepat', 'az', 'jarak', 'beri', 'vaksin', 'vaksinasi', 'minum', 'susu', 'beruang', 'hari', 'istirahat', 'kondisi', 'tubuh', 'tekan', 'darah']",1.0,1.0
726,"['politik', 'nalar', 'anti', 'sains', 'tunduk', 'regulasi', 'vaksinasi', 'travelling', 'musti', 'paspor', 'vaksin', 'diam', 'rumah', 'politik', 'vaksinasi', 'represif', 'dialektik', 'pilih', 'reflektik']",0.0,1.0
727,"['harap', 'program', 'vaksinasi', 'juta', 'capai']",1.0,1.0
